frequency_shift,S11_magnitude,Q_factor,phase_shift,label
0.1605,-16.2,23.0,44.6,5% kerosene
0.1955,-17.84,23.4,43.9,10% kerosene
0.1586,-14.65,20.0,40.3,10% turpentine
0.1513,-13.4,25.5,41.7,10% kerosene
0.146,-20.34,18.7,39.6,10% turpentine
0.165,-15.6,17.9,44.5,10% kerosene
0.1844,-13.31,16.6,40.8,15% kerosene
0.2499,-9.79,13.7,32.7,20% turpentine
0.1527,-17.15,22.5,43.0,5% turpentine
0.2126,-15.31,19.1,40.8,10% turpentine
0.2135,-11.39,14.1,37.0,15% turpentine
0.1576,-13.36,16.9,39.8,10% turpentine
0.2191,-12.69,17.6,47.5,10% kerosene
0.2328,-9.51,12.6,33.8,20% turpentine
0.2417,-9.83,13.0,31.5,20% turpentine
0.1686,-16.85,22.1,43.1,5% turpentine
0.1748,-15.11,17.7,39.1,10% turpentine
0.1596,-16.77,17.0,44.4,10% kerosene
0.1765,-12.38,17.0,40.1,15% kerosene
0.1476,-16.27,23.3,41.9,5% kerosene
0.2339,-9.51,10.9,32.5,20% turpentine
0.1373,-21.13,22.1,43.1,5% turpentine
0.2499,-9.51,13.3,31.0,20% turpentine
0.1814,-13.06,19.2,40.0,10% turpentine
0.0951,-20.59,28.4,47.6,pure
0.1634,-17.31,22.3,43.1,5% turpentine
0.2208,-11.01,13.6,34.9,15% turpentine
0.1326,-13.59,18.0,39.4,10% turpentine
0.2455,-9.51,12.2,31.0,20% turpentine
0.237,-11.58,14.7,39.6,15% kerosene
0.1289,-16.18,22.7,45.0,5% kerosene
0.1903,-12.81,17.1,39.7,15% kerosene
0.2429,-9.51,14.3,31.9,20% turpentine
0.1311,-13.66,23.0,42.8,10% kerosene
0.1769,-12.67,18.6,40.2,10% turpentine
0.2101,-11.55,14.6,33.7,15% turpentine
0.2052,-9.51,13.6,35.1,20% kerosene
0.2365,-10.73,14.1,33.9,15% turpentine
0.167,-12.23,19.5,40.2,10% turpentine
0.0951,-21.09,27.8,48.3,pure
0.1632,-17.92,22.0,43.2,5% turpentine
0.0965,-21.64,26.7,47.3,pure
0.1554,-18.12,22.4,45.1,5% turpentine
0.218,-10.84,15.4,34.1,20% kerosene
0.1479,-12.36,19.2,45.0,10% kerosene
0.1453,-17.07,22.9,46.9,5% kerosene
0.0951,-20.11,27.1,49.2,pure
0.2294,-10.2,14.4,35.6,15% turpentine
0.2271,-11.5,13.0,36.6,15% turpentine
0.2498,-9.51,11.2,31.3,20% turpentine
0.2166,-10.61,13.2,36.2,15% turpentine
0.1214,-17.68,21.5,42.7,5% turpentine
0.1587,-14.56,17.7,40.3,10% turpentine
0.0951,-19.37,11.5,46.7,pure
0.1453,-17.42,22.9,43.4,5% turpentine
0.1702,-11.52,15.6,37.5,10% turpentine
0.2152,-9.88,13.3,34.6,20% kerosene
0.1505,-12.34,18.0,39.8,10% turpentine
0.2499,-9.55,12.4,33.1,20% turpentine
0.1517,-16.24,16.7,45.4,10% kerosene
0.2195,-14.14,17.0,42.1,10% kerosene
0.2146,-10.92,13.9,36.4,15% turpentine
0.2255,-9.51,13.1,31.8,20% kerosene
0.1971,-10.08,16.3,34.5,15% turpentine
0.1383,-17.24,22.0,43.6,5% turpentine
0.154,-13.75,19.3,38.8,15% kerosene
0.2499,-9.51,11.9,32.5,20% turpentine
0.1596,-14.81,14.0,39.8,15% kerosene
0.1098,-17.96,22.1,43.2,5% kerosene
0.2223,-11.12,12.9,34.3,15% turpentine
0.1337,-17.31,22.6,44.9,5% kerosene
0.1905,-13.33,13.6,42.9,10% kerosene
0.2434,-9.96,11.5,33.5,20% turpentine
0.2357,-10.05,15.1,37.2,15% turpentine
0.1631,-17.9,22.7,43.0,5% turpentine
0.1694,-17.48,21.1,44.0,5% turpentine
0.1491,-17.22,23.0,46.5,5% kerosene
0.2347,-10.15,14.9,37.4,15% turpentine
0.2228,-11.19,13.2,35.2,20% kerosene
0.2054,-12.3,14.7,36.3,15% turpentine
0.2229,-9.76,13.5,37.5,15% turpentine
0.1311,-16.98,24.0,45.1,5% kerosene
0.2068,-12.5,14.1,39.4,15% kerosene
0.1805,-13.31,17.2,40.1,10% turpentine
0.1518,-13.3,17.4,39.7,10% turpentine
0.148,-14.12,13.9,38.3,15% kerosene
0.2225,-10.91,13.1,34.7,15% turpentine
0.2077,-11.25,14.2,36.4,15% turpentine
0.148,-12.76,16.0,39.8,15% kerosene
0.1605,-18.07,22.1,44.7,5% kerosene
0.2191,-10.26,15.6,34.0,20% kerosene
0.2148,-10.72,11.2,33.5,20% kerosene
0.2461,-10.88,25.1,32.7,20% turpentine
0.1398,-17.37,21.0,43.4,5% turpentine
0.1648,-13.3,17.7,39.4,10% turpentine
0.1372,-13.12,17.7,40.3,15% kerosene
0.2153,-15.29,18.8,45.0,10% kerosene
0.1635,-18.7,22.4,43.1,5% turpentine
0.1459,-14.46,14.3,39.0,15% kerosene
0.2013,-14.16,17.8,40.5,10% kerosene
0.1521,-13.58,17.6,43.3,10% kerosene
0.2231,-10.79,13.3,33.6,15% turpentine
0.1415,-16.86,23.4,43.9,5% kerosene
0.1974,-12.76,13.1,39.1,15% kerosene
0.228,-10.16,14.6,36.8,15% turpentine
0.1989,-14.43,17.3,41.0,15% kerosene
0.2456,-10.04,13.6,33.2,20% turpentine
0.1593,-13.2,14.0,40.2,15% kerosene
0.1643,-13.78,18.2,43.2,10% turpentine
0.2034,-11.2,15.3,36.0,15% turpentine
0.1005,-19.89,25.3,49.4,pure
0.0951,-20.43,27.9,49.1,pure
0.1541,-17.72,21.4,42.5,5% turpentine
0.1535,-15.0,16.5,43.2,10% kerosene
0.2111,-10.9,14.4,37.2,15% turpentine
0.2419,-10.47,13.8,33.4,20% kerosene
0.1147,-21.27,26.8,48.1,pure
0.1445,-13.56,17.6,42.9,10% kerosene
0.1989,-13.49,15.5,43.4,10% kerosene
0.239,-10.59,16.1,35.2,20% kerosene
0.1704,-17.27,23.5,43.7,5% turpentine
0.2072,-20.17,17.7,39.9,15% kerosene
0.1,-20.75,28.0,49.0,pure
0.2251,-12.71,12.6,39.7,15% kerosene
0.2296,-9.51,11.9,31.4,20% turpentine
0.1945,-10.72,12.9,35.5,15% turpentine
0.2499,-9.51,10.6,31.7,20% turpentine
0.1934,-15.25,17.7,44.1,10% kerosene
0.0951,-19.58,27.9,48.3,pure
0.1026,-20.91,27.2,49.3,pure
0.2379,-9.73,13.2,31.9,20% turpentine
0.1766,-13.46,15.9,39.7,15% kerosene
0.2254,-10.28,15.8,36.9,15% turpentine
0.1916,-15.03,17.1,41.4,10% turpentine
0.1541,-13.26,18.3,38.5,10% turpentine
0.1216,-20.2,29.9,47.3,pure
0.1333,-17.13,22.0,45.1,5% kerosene
0.1674,-15.13,19.3,39.1,10% turpentine
0.1472,-16.91,22.2,44.7,5% kerosene
0.2085,-9.51,12.5,31.4,20% turpentine
0.2015,-13.39,20.1,39.3,10% turpentine
0.2305,-9.51,12.5,31.2,20% kerosene
0.1879,-12.78,17.5,44.4,10% kerosene
0.1588,-17.24,22.8,45.3,5% kerosene
0.1743,-14.88,22.4,47.5,5% kerosene
0.2176,-11.66,12.2,37.6,20% kerosene
0.178,-14.22,17.7,38.9,15% kerosene
0.1742,-14.72,15.5,35.3,15% kerosene
0.2111,-11.04,15.8,32.4,20% kerosene
0.1504,-14.88,15.8,40.5,15% kerosene
0.2499,-10.12,12.6,34.8,20% kerosene
0.1134,-16.96,21.5,43.4,5% kerosene
0.1624,-14.64,14.4,39.6,15% kerosene
0.2499,-9.72,24.9,32.5,20% turpentine
0.2225,-10.16,14.7,35.1,20% kerosene
0.1565,-11.57,15.9,35.2,15% turpentine
0.1272,-18.0,22.9,45.8,5% kerosene
0.0951,-20.79,29.7,45.5,pure
0.1531,-17.97,22.3,43.6,5% turpentine
0.231,-11.06,15.4,35.3,20% kerosene
0.126,-17.62,22.7,42.8,5% kerosene
0.1414,-16.88,20.2,43.8,5% kerosene
0.1379,-16.82,22.6,43.1,5% turpentine
0.2026,-13.96,17.8,39.6,10% turpentine
0.1501,-16.07,20.4,42.4,5% turpentine
0.1699,-14.64,18.4,40.5,10% turpentine
0.1825,-14.46,11.6,40.8,15% kerosene
0.1799,-13.11,18.3,39.7,15% kerosene
0.1458,-17.71,21.9,43.8,5% turpentine
0.2038,-10.41,15.3,36.4,15% turpentine
0.21,-14.83,18.8,39.3,10% turpentine
0.1743,-13.75,18.6,46.1,10% kerosene
0.2205,-10.81,13.8,34.2,20% kerosene
0.2121,-11.0,12.0,35.6,15% turpentine
0.2025,-11.92,18.4,38.8,10% turpentine
0.1033,-20.69,26.3,47.8,pure
0.1071,-21.52,29.2,46.7,pure
0.2499,-9.76,12.7,32.5,20% turpentine
0.0985,-21.19,28.1,49.9,pure
0.1816,-15.06,16.4,42.5,10% kerosene
0.1321,-17.31,20.7,44.0,5% turpentine
0.0951,-21.25,28.4,48.2,pure
0.1543,-13.28,12.5,37.6,15% kerosene
0.2308,-10.18,13.2,34.5,20% kerosene
0.1666,-18.15,23.4,43.6,5% turpentine
0.1611,-17.44,20.1,48.3,5% turpentine
0.1581,-13.29,17.4,42.9,10% kerosene
0.2499,-9.72,11.4,31.2,20% turpentine
0.1492,-17.56,22.4,43.7,5% kerosene
0.198,-11.69,13.8,35.2,15% turpentine
0.2315,-10.59,16.3,35.2,15% turpentine
0.2499,-9.54,14.1,32.0,20% turpentine
0.2499,-9.51,14.4,32.5,20% turpentine
0.146,-17.37,23.5,43.6,5% turpentine
0.19,-13.54,17.4,43.0,10% kerosene
0.0951,-21.48,29.9,48.2,pure
0.1458,-17.04,22.6,42.8,5% kerosene
0.1532,-9.96,12.2,35.4,15% turpentine
0.2397,-9.82,15.3,31.0,20% kerosene
0.1721,-13.23,17.3,41.6,10% kerosene
0.1695,-17.96,22.2,41.9,5% turpentine
0.0994,-19.56,25.5,49.9,pure
0.2499,-9.51,12.0,32.8,20% turpentine
0.0954,-21.98,25.4,49.9,pure
0.1263,-17.96,22.9,42.9,5% turpentine
0.2402,-9.51,13.8,35.5,20% kerosene
0.1892,-14.4,16.0,44.2,10% kerosene
0.1969,-12.62,16.8,42.2,10% kerosene
0.1102,-18.83,29.9,48.8,pure
0.1213,-17.5,22.0,45.6,5% kerosene
0.2493,-10.24,13.1,31.0,20% turpentine
0.1353,-17.92,21.5,43.8,5% kerosene
0.1202,-17.27,23.4,47.0,5% kerosene
0.1897,-15.47,19.5,39.7,10% turpentine
0.2478,-11.81,16.2,37.2,15% turpentine
0.107,-19.28,29.1,48.5,pure
0.1392,-17.52,22.5,43.1,5% turpentine
0.1871,-12.99,18.7,39.2,10% turpentine
0.1597,-12.54,17.8,44.9,10% kerosene
0.2282,-9.68,14.9,34.1,20% kerosene
0.1685,-18.32,16.6,43.2,10% kerosene
0.1627,-17.43,22.9,45.3,5% kerosene
0.154,-17.14,22.2,43.9,5% kerosene
0.1733,-17.42,21.5,46.0,5% kerosene
0.1041,-17.85,23.4,44.1,5% kerosene
0.2082,-11.85,16.3,35.8,15% turpentine
0.1809,-17.59,20.9,41.2,5% turpentine
0.2499,-10.64,12.9,35.3,20% kerosene
0.1558,-17.22,23.1,45.1,5% kerosene
0.0951,-21.52,29.9,48.4,pure
0.245,-10.25,11.5,32.2,20% turpentine
0.2284,-9.51,13.3,35.5,20% kerosene
0.1575,-16.89,23.2,44.1,5% kerosene
0.1689,-9.91,17.8,41.8,10% kerosene
0.2422,-10.1,13.2,37.3,15% turpentine
0.2241,-9.51,16.4,33.8,20% kerosene
0.1737,-15.26,15.4,40.1,15% kerosene
0.1436,-17.03,21.8,44.0,5% kerosene
0.1531,-16.98,21.9,44.7,5% kerosene
0.1374,-16.94,23.7,43.8,5% turpentine
0.1466,-11.75,22.1,44.8,5% turpentine
0.2138,-9.75,13.3,34.2,20% kerosene
0.0951,-21.26,28.8,48.1,pure
0.1693,-15.19,17.7,43.8,10% kerosene
0.1619,-13.84,17.4,42.9,10% kerosene
0.2044,-10.32,14.1,35.3,15% turpentine
0.23,-10.79,14.4,35.1,15% turpentine
0.1631,-14.27,18.3,40.9,10% turpentine
0.1246,-16.6,22.8,42.8,5% kerosene
0.1762,-13.48,17.9,42.6,10% turpentine
0.2067,-18.0,24.2,45.8,5% turpentine
0.1319,-17.14,21.1,42.6,5% turpentine
0.1201,-17.71,21.5,44.0,5% turpentine
0.1557,-17.65,21.6,44.5,5% turpentine
0.0951,-20.88,26.5,46.3,pure
0.1983,-14.4,18.0,39.9,10% turpentine
0.2085,-10.0,16.8,32.5,20% kerosene
0.1426,-13.5,13.8,39.2,15% kerosene
0.1998,-13.91,18.0,42.3,10% kerosene
0.1247,-17.28,22.2,48.2,5% kerosene
0.1697,-12.81,14.8,39.3,15% kerosene
0.1872,-14.4,17.9,48.5,10% turpentine
0.0951,-20.21,26.3,49.0,pure
0.2133,-10.07,13.6,35.4,20% kerosene
0.2278,-10.8,13.2,35.8,20% kerosene
0.1872,-15.42,18.5,41.5,10% kerosene
0.1488,-14.29,19.1,39.6,10% turpentine
0.2006,-11.83,15.7,36.3,15% turpentine
0.1411,-17.45,20.5,42.3,5% kerosene
0.2208,-14.2,13.2,40.5,15% kerosene
0.1749,-11.11,12.1,44.9,10% kerosene
0.2247,-15.51,15.4,40.0,15% kerosene
0.2282,-10.71,14.0,34.0,20% kerosene
0.0951,-20.86,29.2,47.5,pure
0.0951,-21.09,27.2,49.9,pure
0.1258,-17.71,21.5,42.5,5% turpentine
0.2214,-10.05,15.6,33.9,15% turpentine
0.2499,-9.86,11.0,33.6,20% turpentine
0.0951,-21.12,27.8,47.7,pure
0.0951,-20.24,27.9,49.9,pure
0.1357,-17.18,22.8,44.1,5% kerosene
0.1673,-18.04,21.7,42.7,5% turpentine
0.214,-14.21,17.6,39.4,10% turpentine
0.1552,-12.3,19.6,38.3,10% turpentine
0.1501,-13.35,21.1,43.2,5% turpentine
0.2456,-11.09,14.1,36.0,20% kerosene
0.2355,-9.51,10.3,31.5,20% turpentine
0.1651,-20.11,22.4,42.5,5% kerosene
0.1416,-16.7,22.5,44.0,5% kerosene
0.1913,-13.08,15.7,39.6,15% kerosene
0.1952,-13.75,17.8,42.3,10% kerosene
0.1383,-13.47,17.5,38.0,10% turpentine
0.1695,-18.43,22.7,45.1,5% turpentine
0.1523,-17.69,22.5,44.3,5% turpentine
0.2499,-9.83,13.7,33.7,20% turpentine
0.2113,-13.78,18.7,39.4,10% turpentine
0.1018,-19.58,28.9,47.0,pure
0.2499,-9.51,11.1,32.3,20% turpentine
0.2402,-9.85,13.3,32.6,20% turpentine
0.1864,-14.42,16.8,39.1,10% turpentine
0.1517,-16.92,23.0,45.7,5% kerosene
0.1989,-12.36,18.4,41.3,10% kerosene
0.2117,-11.41,11.5,32.5,20% kerosene
0.2401,-9.51,13.4,35.5,15% turpentine
0.1088,-20.4,28.0,46.9,pure
0.1728,-20.07,26.0,48.8,pure
0.2193,-11.45,14.8,37.3,15% turpentine
0.1778,-15.87,15.9,39.8,15% kerosene
0.2056,-11.09,13.2,35.5,15% turpentine
0.233,-9.51,12.1,34.2,20% kerosene
0.1699,-14.57,15.3,39.8,15% kerosene
0.1563,-13.14,18.2,39.3,10% turpentine
0.1798,-13.72,18.5,39.2,10% turpentine
0.1624,-20.08,17.6,42.4,10% kerosene
0.0951,-20.87,29.9,46.6,pure
0.1691,-14.14,16.7,38.1,10% kerosene
0.1571,-17.32,22.4,45.0,5% kerosene
0.1764,-13.55,18.4,39.0,10% turpentine
0.1535,-17.09,23.0,46.7,5% turpentine
0.1853,-14.64,17.7,39.4,10% turpentine
0.1672,-18.08,22.0,43.4,5% turpentine
0.1279,-13.72,14.2,39.7,15% kerosene
0.234,-10.86,12.1,34.0,20% kerosene
0.1156,-18.12,23.2,43.9,5% kerosene
0.2477,-9.66,11.8,33.5,20% kerosene
0.1954,-13.79,14.5,39.5,15% kerosene
0.2039,-9.97,13.2,34.0,20% kerosene
0.2237,-9.51,13.4,32.0,20% turpentine
0.0951,-20.03,29.9,47.9,pure
0.189,-14.16,18.3,40.5,10% turpentine
0.1346,-17.9,22.2,44.7,5% kerosene
0.1083,-21.11,29.0,46.5,pure
0.1576,-17.04,23.5,42.4,5% turpentine
0.2499,-10.32,13.1,32.7,20% turpentine
0.1571,-17.92,23.7,43.7,5% turpentine
0.1693,-13.12,16.6,39.5,10% kerosene
0.1409,-14.81,18.0,40.1,10% turpentine
0.1146,-21.94,29.7,47.2,pure
0.1306,-20.35,27.0,48.8,pure
0.1716,-17.17,21.9,44.3,5% turpentine
0.2196,-10.09,14.3,35.5,15% turpentine
0.1997,-14.35,20.3,42.7,10% kerosene
0.2499,-12.44,12.7,39.8,15% kerosene
0.1595,-17.57,22.7,43.8,5% kerosene
0.1571,-17.24,22.0,44.8,5% kerosene
0.2408,-10.17,12.6,32.6,20% turpentine
0.1171,-20.4,25.7,46.3,pure
0.1935,-13.77,14.9,40.8,15% kerosene
0.2414,-9.77,11.4,33.7,20% turpentine
0.1508,-16.27,23.5,43.5,5% kerosene
0.1832,-15.74,22.8,43.5,10% kerosene
0.2337,-11.37,13.4,35.7,20% kerosene
0.1718,-13.72,17.8,39.6,15% kerosene
0.1689,-13.18,18.2,39.1,10% turpentine
0.1099,-21.13,27.6,46.4,pure
0.2008,-11.68,12.9,35.9,15% turpentine
0.1435,-17.04,22.1,44.6,5% turpentine
0.1528,-15.02,23.6,44.7,5% kerosene
0.213,-11.09,13.1,35.1,20% kerosene
0.1711,-16.55,13.1,40.1,15% kerosene
0.0951,-20.0,27.0,47.3,pure
0.206,-17.27,22.9,44.9,5% turpentine
0.1968,-14.54,13.6,39.3,15% kerosene
0.0951,-21.6,25.8,48.1,pure
0.1784,-15.86,18.2,39.8,10% turpentine
0.1808,-13.57,13.8,38.6,15% kerosene
0.1255,-16.69,23.1,43.6,5% kerosene
0.1527,-17.36,22.5,44.8,5% turpentine
0.1694,-14.01,12.2,39.5,15% kerosene
0.2499,-10.9,11.4,31.0,20% turpentine
0.1585,-17.99,23.1,43.7,5% turpentine
0.2486,-9.64,11.4,35.2,20% kerosene
0.1733,-16.87,22.9,44.9,5% kerosene
0.186,-13.59,18.7,44.4,10% kerosene
0.2415,-10.65,13.0,32.9,20% turpentine
0.0951,-19.71,28.4,45.5,pure
0.1906,-14.23,17.7,40.2,10% turpentine
0.2288,-10.74,13.7,35.2,15% turpentine
0.2304,-10.03,12.3,31.8,20% turpentine
0.1311,-17.23,22.1,44.2,5% turpentine
0.1555,-15.66,18.7,39.2,10% turpentine
0.211,-11.25,13.7,35.2,15% turpentine
0.1827,-13.55,16.5,39.6,15% kerosene
0.2436,-11.59,14.9,33.8,20% kerosene
0.2476,-9.51,13.8,31.8,20% turpentine
0.1599,-14.29,19.5,40.5,10% turpentine
0.1675,-13.92,18.4,40.2,10% turpentine
0.2369,-9.51,12.0,32.0,20% kerosene
0.161,-17.1,23.4,43.4,5% turpentine
0.147,-16.62,22.3,45.7,5% kerosene
0.096,-20.31,27.5,49.1,pure
0.1004,-19.37,29.9,49.9,pure
0.2314,-10.53,12.6,33.2,20% turpentine
0.2085,-13.7,14.1,40.3,15% kerosene
0.0951,-20.71,27.6,47.7,pure
0.2499,-9.93,12.2,31.8,20% turpentine
0.2181,-10.46,15.7,35.9,15% turpentine
0.1291,-17.64,22.8,45.8,5% kerosene
0.1487,-14.88,17.5,40.0,10% turpentine
0.2367,-10.06,13.4,31.0,20% turpentine
0.157,-17.05,24.6,45.8,5% kerosene
0.241,-10.11,15.3,35.0,20% kerosene
0.1665,-17.64,23.3,44.3,5% kerosene
0.1389,-16.58,23.0,44.7,5% turpentine
0.1494,-15.16,14.4,39.1,15% kerosene
0.2437,-9.51,13.7,32.9,20% turpentine
0.2131,-10.28,13.7,36.9,20% kerosene
0.1013,-18.24,20.8,46.4,5% kerosene
0.1459,-13.68,18.8,39.5,10% turpentine
0.2489,-9.89,12.7,32.2,20% turpentine
0.2499,-9.51,12.1,32.8,20% turpentine
0.1403,-12.38,14.9,39.9,10% turpentine
0.2339,-9.51,11.9,31.1,20% turpentine
0.2024,-17.29,16.7,45.6,10% kerosene
0.196,-10.9,13.7,36.4,15% turpentine
0.1984,-13.26,27.2,39.7,15% kerosene
0.2392,-9.51,12.7,31.9,20% turpentine
0.1836,-16.9,23.3,43.9,5% kerosene
0.1212,-17.34,22.8,44.4,5% kerosene
0.2447,-10.28,13.7,35.8,20% kerosene
0.2462,-13.39,18.5,40.4,15% kerosene
0.1595,-12.38,17.4,38.9,10% kerosene
0.1865,-15.04,19.2,39.9,15% kerosene
0.2455,-9.65,13.7,33.0,20% turpentine
0.1229,-18.15,22.9,43.6,5% kerosene
0.1342,-17.76,20.9,43.8,5% turpentine
0.1201,-18.43,22.2,43.2,5% turpentine
0.1747,-12.99,14.9,49.9,10% kerosene
0.1624,-14.44,22.0,43.1,10% kerosene
0.2178,-10.24,13.6,38.3,15% turpentine
0.2284,-10.12,12.3,32.7,20% turpentine
0.2445,-9.89,12.8,31.8,20% turpentine
0.0951,-20.71,27.3,48.8,pure
0.1655,-17.44,23.7,44.5,5% turpentine
0.1921,-14.62,13.3,39.4,15% kerosene
0.1497,-11.19,19.2,39.4,10% turpentine
0.2494,-11.03,13.7,32.4,20% kerosene
0.1672,-13.79,18.6,42.0,10% kerosene
0.1607,-14.93,19.1,39.8,15% kerosene
0.2023,-9.77,14.0,35.0,15% turpentine
0.1574,-13.97,17.7,40.7,10% turpentine
0.1433,-18.07,22.3,45.3,5% turpentine
0.1152,-18.06,22.7,42.8,5% turpentine
0.1558,-17.32,23.3,45.8,5% kerosene
0.1349,-15.24,19.5,38.3,10% turpentine
0.1023,-21.04,29.9,49.4,pure
0.1698,-16.46,20.9,43.1,5% turpentine
0.1711,-14.43,14.5,40.4,15% kerosene
0.0951,-19.94,28.2,48.0,pure
0.1624,-18.0,22.2,43.2,5% turpentine
0.1543,-12.99,13.8,38.8,15% kerosene
0.2252,-9.62,14.2,35.3,15% turpentine
0.1236,-17.36,23.6,44.9,5% kerosene
0.1457,-17.45,20.8,42.7,5% turpentine
0.2174,-9.91,16.7,35.2,15% turpentine
0.189,-14.05,18.3,42.8,10% kerosene
0.2475,-10.18,12.9,31.0,20% turpentine
0.0951,-19.83,23.1,48.2,pure
0.0951,-20.07,27.3,47.6,pure
0.1554,-16.99,21.7,44.2,5% kerosene
0.1471,-14.39,18.4,41.8,10% kerosene
0.1361,-11.11,19.5,39.8,10% turpentine
0.0951,-20.2,26.0,47.9,pure
0.1796,-13.89,18.7,40.7,10% turpentine
0.2445,-9.51,12.8,32.1,20% turpentine
0.1093,-16.7,23.4,43.2,5% kerosene
0.2064,-13.92,19.7,40.4,10% turpentine
0.1993,-12.74,18.2,38.9,10% turpentine
0.2011,-11.15,14.6,35.5,15% turpentine
0.2499,-10.03,12.5,35.9,20% turpentine
0.228,-11.24,15.3,35.5,15% turpentine
0.2047,-14.44,18.8,40.0,10% turpentine
0.2079,-12.9,17.3,39.4,10% turpentine
0.1114,-13.18,15.2,45.5,5% kerosene
0.1833,-13.68,19.2,39.0,10% turpentine
0.2216,-11.71,14.4,36.5,15% turpentine
0.0951,-20.02,27.3,49.7,pure
0.1702,-10.52,13.0,33.6,20% turpentine
0.2066,-13.22,18.2,44.6,15% kerosene
0.2375,-9.51,12.9,33.0,20% turpentine
0.1428,-13.8,18.8,39.9,15% kerosene
0.2488,-10.88,14.5,34.9,20% kerosene
0.2499,-9.51,15.3,32.2,20% turpentine
0.151,-15.29,21.5,43.2,10% kerosene
0.2013,-15.08,19.4,40.1,10% turpentine
0.1042,-12.94,28.7,47.5,pure
0.2234,-11.0,12.8,35.0,15% turpentine
0.2318,-9.61,15.5,34.3,15% turpentine
0.2499,-9.51,12.8,31.6,20% turpentine
0.199,-14.06,16.3,40.0,10% kerosene
0.2267,-9.99,12.1,34.4,20% kerosene
0.2422,-10.29,13.6,34.2,20% kerosene
0.1719,-13.71,18.9,39.3,15% kerosene
0.182,-17.39,21.9,42.1,5% turpentine
0.2176,-9.65,11.8,31.0,20% turpentine
0.167,-14.57,18.9,40.5,10% turpentine
0.2153,-9.98,13.6,33.9,15% turpentine
0.223,-10.69,13.6,36.6,15% turpentine
0.126,-18.31,21.4,44.5,5% turpentine
0.2185,-10.89,17.8,34.3,15% turpentine
0.2073,-11.03,15.2,34.8,15% turpentine
0.2096,-13.58,18.7,40.1,10% turpentine
0.174,-14.98,16.6,39.7,10% kerosene
0.1704,-17.86,21.7,43.2,5% turpentine
0.1709,-14.74,18.8,39.0,10% turpentine
0.2003,-10.8,13.6,35.5,20% kerosene
0.1482,-17.38,21.9,44.0,5% turpentine
0.2298,-13.78,19.6,39.8,10% turpentine
0.1846,-14.34,17.7,39.2,15% kerosene
0.1595,-17.31,22.3,45.8,5% kerosene
0.2151,-11.2,17.1,33.8,20% kerosene
0.1739,-18.5,20.2,43.7,5% turpentine
0.1006,-19.02,23.9,49.3,pure
0.1835,-15.55,19.2,39.7,10% turpentine
0.1676,-18.37,23.1,43.2,5% turpentine
0.0969,-20.92,26.0,46.4,pure
0.1463,-17.59,22.0,44.9,5% turpentine
0.1627,-13.14,22.1,42.1,10% kerosene
0.1397,-17.66,23.3,43.1,5% kerosene
0.2343,-14.5,19.4,42.5,10% kerosene
0.1936,-12.69,19.2,40.2,10% turpentine
0.1899,-14.36,16.6,40.6,10% turpentine
0.2499,-9.51,13.4,33.2,20% turpentine
0.1374,-18.08,22.5,46.4,5% kerosene
0.1389,-17.06,21.3,43.2,5% kerosene
0.2133,-11.7,15.5,34.5,15% turpentine
0.1132,-16.91,22.3,43.6,5% kerosene
0.2339,-11.57,14.5,35.7,15% turpentine
0.138,-17.26,22.7,44.7,5% kerosene
0.1684,-16.36,17.5,43.6,10% kerosene
0.1774,-15.06,15.7,40.7,15% kerosene
0.0951,-20.96,29.7,49.3,pure
0.2147,-10.54,15.7,35.4,15% turpentine
0.1933,-11.29,14.1,36.6,15% turpentine
0.1367,-14.87,21.6,44.5,5% turpentine
0.0951,-19.9,29.9,49.7,pure
0.2166,-10.24,14.3,36.5,15% turpentine
0.1389,-17.91,22.5,33.6,5% turpentine
0.1591,-18.0,22.5,44.3,5% turpentine
0.1607,-17.67,22.7,43.8,5% turpentine
0.1714,-17.95,21.9,43.0,5% turpentine
0.1366,-17.88,22.6,45.1,5% kerosene
0.0951,-19.9,27.2,47.0,pure
0.1296,-17.32,23.4,45.4,5% kerosene
0.2464,-9.62,10.7,32.5,20% turpentine
0.194,-9.94,15.5,36.3,15% turpentine
0.11,-21.91,26.7,48.4,pure
0.2294,-10.77,12.9,34.9,20% kerosene
0.2302,-10.97,13.7,37.4,15% turpentine
0.1966,-10.61,15.3,34.9,15% turpentine
0.2068,-9.95,13.2,33.7,20% kerosene
0.1444,-13.06,15.8,39.1,15% kerosene
0.2357,-10.3,14.9,34.3,20% kerosene
0.2397,-15.68,15.4,39.9,15% kerosene
0.1333,-17.89,21.1,43.0,5% turpentine
0.1232,-21.12,29.9,49.2,pure
0.1971,-13.85,17.8,43.7,10% kerosene
0.2071,-14.78,15.7,39.6,15% kerosene
0.115,-9.57,13.8,33.8,15% turpentine
0.1574,-17.88,22.2,42.8,5% kerosene
0.0951,-19.33,28.3,46.9,pure
0.1992,-15.04,17.7,39.3,10% turpentine
0.2355,-9.59,12.2,34.2,20% kerosene
0.171,-17.77,22.2,42.4,5% kerosene
0.1399,-16.77,22.7,43.3,5% kerosene
0.1,-21.5,25.5,47.7,pure
0.2332,-9.71,13.2,37.7,15% turpentine
0.1203,-21.54,26.4,49.0,pure
0.1962,-13.17,12.5,46.5,15% kerosene
0.1912,-13.61,18.6,39.7,10% turpentine
0.2399,-10.04,14.1,33.2,20% turpentine
